dataset,method,method_label,raw_method,engine,configuration,alpha_mode,prescribed_alpha,harmonics,base_configuration,D0,alpha,noise,seed,pressure_prior,pressure_prior_label,pressure_source,n_spatial_problems,D0_hat,alpha_hat,D0_interval_low,D0_interval_high,alpha_interval_low,alpha_interval_high,median_relative_D0_error,median_alpha_absolute_error,median_velocity_relative_rmse,D0_coverage_rate,alpha_coverage_rate,boundary_hit_rate,median_D0_interval_width_decades,median_alpha_interval_width,dashboard
pl_d1e-03_a2_n25_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0012589254117941675,1.0,0.0011220184543019641,0.001412537544622754,1.0,1.0,0.25892541179416745,1.0,0.9324575658948341,0.3584905660377358,0.0,0.0,0.1000000000000001,0.0,../bayesian_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,2.0,0.000707945784384138,0.0012589254117941675,2.0,2.0,0.12201845430196409,0.0,1.0350651742733579,0.9811320754716981,1.0,0.03773584905660377,0.25,0.0,../bayesian_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,2.0,0.0008912509381337459,0.0011220184543019641,2.0,2.0,0.0,0.0,1.0061474183418686,0.9811320754716981,1.0,0.0,0.1000000000000001,0.0,../bayesian_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,1.9000000000000004,0.0005623413251903491,0.001412537544622754,1.4000000000000004,2.4000000000000004,0.12201845430196409,0.1499999999999999,1.0284948571129793,0.9622641509433962,0.9433962264150944,0.03773584905660377,0.35000000000000003,0.9499999999999997,../bayesian_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,1.9500000000000002,0.0007943282347242822,0.0011220184543019641,1.7000000000000002,2.25,0.0,0.10000000000000009,0.9561354940854472,0.9811320754716981,0.9811320754716981,0.0,0.14999999999999988,0.5499999999999998,../bayesian_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.001,2.0,0.25,42,none,No pressure prior,,1,0.00223872113856834,0.0,0.00223872113856834,0.00223872113856834,0.0,0.0,1.2387211385683399,2.0,0.7240463204615945,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,1,0.0019952623149688807,0.0,0.0019952623149688807,0.0019952623149688807,0.0,0.0,0.9952623149688806,2.0,0.776073838190323,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001584893192461114,1.0,0.001584893192461114,0.001584893192461114,1.0,1.0,0.584893192461114,1.0,0.38182838747038733,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001584893192461114,1.0,0.001584893192461114,0.001584893192461114,1.0,1.0,0.584893192461114,1.0,0.4251708289454178,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.005203843347841594,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.005280340470458592,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.005203843347841594,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.005280340470458592,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-03_a2_n25_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001412537544622754,0.0,0.0007943282347242822,0.00223872113856834,0.0,0.0,0.41253754462275394,2.0,1.0819361274178394,0.6415094339622641,0.0,0.018867924528301886,0.39999999999999986,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001412537544622754,0.0,0.0011220184543019641,0.001584893192461114,0.0,0.0,0.41253754462275394,2.0,1.093968700771644,0.3584905660377358,0.0,0.018867924528301886,0.14999999999999988,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001412537544622754,1.0,0.0007943282347242822,0.0017782794100389228,1.0,1.0,0.41253754462275394,1.0,0.9497374888245185,0.6981132075471698,0.0,0.0,0.34999999999999964,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0012589254117941675,1.0,0.0011220184543019641,0.001584893192461114,1.0,1.0,0.25892541179416745,1.0,0.9261335736430762,0.37735849056603776,0.0,0.0,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001,2.0,0.000630957344480193,0.001412537544622754,2.0,2.0,0.10874906186625409,0.0,0.9783416728902365,1.0,1.0,0.0,0.30000000000000027,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001,2.0,0.0008912509381337459,0.0011220184543019641,2.0,2.0,0.0,0.0,0.8868973636806955,1.0,1.0,0.0,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0011220184543019641,2.0,0.0005623413251903491,0.001584893192461114,1.35,2.6500000000000004,0.12201845430196409,0.15000000000000036,0.8438861168094721,1.0,1.0,0.05660377358490566,0.3999999999999999,1.35,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.001,2.0,0.25,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.001,2.0,0.0007943282347242822,0.0012589254117941675,1.6500000000000004,2.35,0.0,0.10000000000000009,0.8808305830414942,0.9811320754716981,1.0,0.0,0.14999999999999994,0.7000000000000002,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001412537544622754,0.0,0.0007943282347242822,0.00223872113856834,0.0,0.0,0.41253754462275394,2.0,1.1146138284018032,0.6415094339622641,0.0,0.018867924528301886,0.39999999999999986,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001412537544622754,0.0,0.0011220184543019641,0.001584893192461114,0.0,0.0,0.41253754462275394,2.0,1.0990005089105963,0.3584905660377358,0.0,0.018867924528301886,0.14999999999999988,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001412537544622754,1.0,0.0007943282347242822,0.0017782794100389228,1.0,1.0,0.41253754462275394,1.0,0.9538453440707003,0.6981132075471698,0.0,0.018867924528301886,0.34999999999999964,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,53,0.0012589254117941675,1.0,0.0011220184543019641,0.001584893192461114,1.0,1.0,0.25892541179416745,1.0,0.94485522556137,0.37735849056603776,0.0,0.018867924528301886,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001,2.0,0.000630957344480193,0.001412537544622754,2.0,2.0,0.10874906186625409,0.0,0.9799961845171749,1.0,1.0,0.0,0.30000000000000027,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001,2.0,0.0008912509381337459,0.0011220184543019641,2.0,2.0,0.0,0.0,0.9851145277341833,1.0,1.0,0.0,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.001,2.0,0.25,42,none,No pressure prior,,53,0.0011220184543019641,2.0,0.0005623413251903491,0.001584893192461114,1.35,2.6500000000000004,0.12201845430196409,0.15000000000000036,0.954599205672811,1.0,1.0,0.05660377358490566,0.3999999999999999,1.35,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.001,2.0,0.25,42,none,No pressure prior,,53,0.001,2.0,0.0007943282347242822,0.0012589254117941675,1.6500000000000004,2.35,0.0,0.10000000000000009,0.9620233127925588,0.9811320754716981,1.0,0.0,0.14999999999999994,0.7000000000000002,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001412537544622754,0.0,0.0007943282347242822,0.00223872113856834,0.0,0.0,0.41253754462275394,2.0,1.0819361289845015,0.6415094339622641,0.0,0.018867924528301886,0.39999999999999986,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001412537544622754,0.0,0.0011220184543019641,0.001584893192461114,0.0,0.0,0.41253754462275394,2.0,1.0939678877482542,0.3584905660377358,0.0,0.018867924528301886,0.14999999999999988,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001412537544622754,1.0,0.0007943282347242822,0.0017782794100389228,1.0,1.0,0.41253754462275394,1.0,0.9497374912672049,0.6981132075471698,0.0,0.0,0.34999999999999964,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0012589254117941675,1.0,0.0011220184543019641,0.001584893192461114,1.0,1.0,0.25892541179416745,1.0,0.9261330004841501,0.37735849056603776,0.0,0.0,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,2.0,0.000630957344480193,0.001412537544622754,2.0,2.0,0.10874906186625409,0.0,0.880058612097633,1.0,1.0,0.0,0.30000000000000027,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,2.0,0.0008912509381337459,0.0011220184543019641,2.0,2.0,0.0,0.0,0.9795927213749204,1.0,1.0,0.0,0.1000000000000001,0.0,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0011220184543019641,2.0,0.0005623413251903491,0.001584893192461114,1.35,2.6500000000000004,0.12201845430196409,0.15000000000000036,0.8157496071841445,1.0,1.0,0.05660377358490566,0.3999999999999999,1.35,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n25_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.001,2.0,0.25,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.001,2.0,0.0007943282347242822,0.0012589254117941675,1.6500000000000004,2.35,0.0,0.10000000000000009,0.9570534174130996,0.9811320754716981,1.0,0.0,0.14999999999999994,0.7000000000000002,../linear_tile_gpu/pl_d1e-03_a2_n25_s42/alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.001,2.0,0.5,42,none,No pressure prior,,1,0.00223872113856834,0.0,0.00223872113856834,0.00223872113856834,0.0,0.0,1.2387211385683399,2.0,0.7238114988512322,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.001,2.0,0.5,42,none,No pressure prior,,1,0.0019952623149688807,0.0,0.0019952623149688807,0.0019952623149688807,0.0,0.0,0.9952623149688806,2.0,0.7757709057195583,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.001,2.0,0.5,42,none,No pressure prior,,1,0.001584893192461114,1.0,0.001584893192461114,0.001584893192461114,1.0,1.0,0.584893192461114,1.0,0.3795700052272598,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.001,2.0,0.5,42,none,No pressure prior,,1,0.001584893192461114,1.0,0.001584893192461114,0.001584893192461114,1.0,1.0,0.584893192461114,1.0,0.4228651552008536,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.001,2.0,0.5,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.010356589351683156,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-03_a2_n50_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.001,2.0,0.5,42,none,No pressure prior,,1,0.001,2.0,0.001,0.001,2.0,2.0,0.0,0.0,0.01051724905031646,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-03_a2_n50_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
